2D GRID SCAN RESULTS
a_exo_test = -2.5,  b_exo_test = 1.0
Metric: sigma8_exo(z) / sigma8_LCDM(z)
Value > 1.0 means growth enhancement at that redshift

   z_c   sigma_z  z=6.5  z=7.5  z=8.5  z=9.5  z=10.5  z=11.5  z=12.5  z=13.5  z=14.5  z=15.5  z=16.5  z=17.5  z=18.5  z=20.0
   4.4       8.8  0.9990  0.9992  0.9993  0.9994  0.9995  0.9996  0.9997  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999
   4.4       9.0  0.9990  0.9992  0.9993  0.9994  0.9995  0.9996  0.9997  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999
   4.4       9.2  0.9989  0.9992  0.9993  0.9995  0.9995  0.9996  0.9997  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999
   4.4       9.4  0.9989  0.9992  0.9993  0.9995  0.9995  0.9996  0.9997  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999
   4.4       9.6  0.9989  0.9992  0.9993  0.9995  0.9995  0.9996  0.9997  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999
   4.4       9.8  0.9989  0.9992  0.9993  0.9995  0.9995  0.9996  0.9997  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999
   4.4      10.0  0.9989  0.9992  0.9993  0.9995  0.9995  0.9996  0.9997  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999
   4.4      10.2  0.9989  0.9992  0.9993  0.9995  0.9995  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9998  0.9999
   4.4      10.4  0.9989  0.9992  0.9993  0.9995  0.9996  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999
   4.4      10.6  0.9989  0.9992  0.9993  0.9995  0.9996  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999
   4.4      10.8  0.9989  0.9992  0.9993  0.9995  0.9996  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999
   4.4      11.0  0.9989  0.9992  0.9993  0.9995  0.9996  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999
   4.4      11.2  0.9989  0.9992  0.9993  0.9995  0.9996  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999
   4.4      11.4  0.9989  0.9992  0.9993  0.9995  0.9996  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999
   4.4      11.6  0.9989  0.9992  0.9993  0.9995  0.9996  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999
   4.4      11.8  0.9989  0.9992  0.9993  0.9995  0.9996  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999
   4.4      12.0  0.9989  0.9992  0.9993  0.9995  0.9996  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999
   4.4      12.2  0.9989  0.9992  0.9993  0.9995  0.9996  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999
   4.4      12.4  0.9989  0.9992  0.9993  0.9995  0.9996  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999
   4.4      12.6  0.9989  0.9992  0.9993  0.9995  0.9996  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999
   4.4      12.8  0.9989  0.9992  0.9993  0.9995  0.9996  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999
   4.4      13.0  0.9989  0.9992  0.9993  0.9995  0.9996  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999
   4.4      13.2  0.9989  0.9992  0.9993  0.9995  0.9996  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999
   4.4      13.4  0.9989  0.9992  0.9993  0.9995  0.9996  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999
   4.4      13.6  0.9988  0.9992  0.9994  0.9995  0.9996  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999
   4.4      13.8  0.9988  0.9992  0.9994  0.9995  0.9996  0.9997  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999
   4.4      14.0  0.9988  0.9992  0.9994  0.9995  0.9996  0.9997  0.9997  0.9997  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999
   4.4      14.2  0.9988  0.9992  0.9994  0.9995  0.9996  0.9997  0.9997  0.9997  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999
   4.4      14.4  0.9988  0.9992  0.9994  0.9995  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999
   4.4      14.6  0.9988  0.9992  0.9994  0.9995  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999
   4.4      14.8  0.9988  0.9992  0.9994  0.9995  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999
   4.4      15.0  0.9988  0.9992  0.9994  0.9995  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999
   4.4      15.2  0.9988  0.9992  0.9994  0.9995  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999
   4.4      15.4  0.9988  0.9991  0.9994  0.9995  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999
   4.4      15.6  0.9988  0.9991  0.9994  0.9995  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999
   4.4      15.8  0.9988  0.9991  0.9994  0.9995  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999
   4.4      16.0  0.9988  0.9991  0.9994  0.9995  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999
   4.4      16.2  0.9988  0.9991  0.9994  0.9995  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999
   4.4      16.4  0.9988  0.9991  0.9994  0.9995  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999
   4.4      16.6  0.9988  0.9991  0.9994  0.9995  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999
   4.4      16.8  0.9988  0.9991  0.9994  0.9995  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999
   4.6       3.0  1.0002  0.9998  0.9997  0.9997  0.9997  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999  0.9999  0.9999  1.0000
   4.6       3.2  1.0001  0.9998  0.9997  0.9997  0.9997  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999  0.9999  0.9999
   4.6       3.4  1.0000  0.9997  0.9996  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999  0.9999
   4.6       3.6  0.9999  0.9997  0.9996  0.9996  0.9996  0.9997  0.9997  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999  0.9999
   4.6       3.8  0.9998  0.9996  0.9996  0.9996  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999
   4.6       4.0  0.9998  0.9996  0.9995  0.9996  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999
   4.6       4.2  0.9997  0.9995  0.9995  0.9995  0.9996  0.9996  0.9997  0.9997  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999
   4.6       4.4  0.9996  0.9995  0.9995  0.9995  0.9996  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999
   4.6       4.6  0.9996  0.9995  0.9995  0.9995  0.9996  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999
   4.6       4.8  0.9995  0.9995  0.9995  0.9995  0.9996  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999
   4.6       5.0  0.9995  0.9994  0.9995  0.9995  0.9996  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999
   4.6       5.2  0.9994  0.9994  0.9994  0.9995  0.9995  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999
   4.6       5.4  0.9994  0.9994  0.9994  0.9995  0.9995  0.9996  0.9997  0.9997  0.9997  0.9998  0.9998  0.9998  0.9999  0.9999
   4.6       5.6  0.9993  0.9994  0.9994  0.9995  0.9995  0.9996  0.9997  0.9997  0.9997  0.9998  0.9998  0.9998  0.9999  0.9999
   4.6       5.8  0.9993  0.9994  0.9994  0.9995  0.9995  0.9996  0.9997  0.9997  0.9997  0.9998  0.9998  0.9998  0.9999  0.9999
   4.6       6.0  0.9993  0.9993  0.9994  0.9995  0.9995  0.9996  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9999  0.9999
   4.6       6.2  0.9992  0.9993  0.9994  0.9995  0.9995  0.9996  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9999  0.9999
   4.6       6.4  0.9992  0.9993  0.9994  0.9995  0.9995  0.9996  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9999  0.9999
   4.6       6.6  0.9992  0.9993  0.9994  0.9995  0.9995  0.9996  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9999  0.9999
   4.6       6.8  0.9992  0.9993  0.9994  0.9995  0.9995  0.9996  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9999  0.9999
   4.6       7.0  0.9991  0.9993  0.9994  0.9995  0.9995  0.9996  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999
   4.6       7.2  0.9991  0.9993  0.9994  0.9995  0.9995  0.9996  0.9997  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999
   4.6       7.4  0.9991  0.9993  0.9994  0.9995  0.9995  0.9996  0.9997  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999
   4.6       7.6  0.9991  0.9993  0.9994  0.9995  0.9995  0.9996  0.9997  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999
   4.6       7.8  0.9991  0.9993  0.9994  0.9995  0.9995  0.9996  0.9997  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999
   4.6       8.0  0.9991  0.9992  0.9994  0.9995  0.9995  0.9996  0.9997  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999
   4.6       8.2  0.9990  0.9992  0.9994  0.9995  0.9995  0.9996  0.9997  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999
   4.6       8.4  0.9990  0.9992  0.9994  0.9995  0.9995  0.9996  0.9997  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999
   4.6       8.6  0.9990  0.9992  0.9994  0.9995  0.9995  0.9996  0.9997  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999
   4.6       8.8  0.9990  0.9992  0.9994  0.9995  0.9995  0.9996  0.9997  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999
   4.6       9.0  0.9990  0.9992  0.9994  0.9995  0.9996  0.9996  0.9997  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999
   4.6       9.2  0.9990  0.9992  0.9994  0.9995  0.9996  0.9996  0.9997  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999
   4.6       9.4  0.9990  0.9992  0.9994  0.9995  0.9996  0.9996  0.9997  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999
   4.6       9.6  0.9990  0.9992  0.9994  0.9995  0.9996  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999
   4.6       9.8  0.9990  0.9992  0.9994  0.9995  0.9996  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999
   4.6      10.0  0.9990  0.9992  0.9994  0.9995  0.9996  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999
   4.6      10.2  0.9990  0.9992  0.9994  0.9995  0.9996  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999
   4.6      10.4  0.9989  0.9992  0.9994  0.9995  0.9996  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999
   4.6      10.6  0.9989  0.9992  0.9994  0.9995  0.9996  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999
   4.6      10.8  0.9989  0.9992  0.9994  0.9995  0.9996  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999
   4.6      11.0  0.9989  0.9992  0.9994  0.9995  0.9996  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999
   4.6      11.2  0.9989  0.9992  0.9994  0.9995  0.9996  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999
   4.6      11.4  0.9989  0.9992  0.9994  0.9995  0.9996  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999
   4.6      11.6  0.9989  0.9992  0.9994  0.9995  0.9996  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999
   4.6      11.8  0.9989  0.9992  0.9994  0.9995  0.9996  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999
   4.6      12.0  0.9989  0.9992  0.9994  0.9995  0.9996  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999
   4.6      12.2  0.9989  0.9992  0.9994  0.9995  0.9996  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999
   4.6      12.4  0.9989  0.9992  0.9994  0.9995  0.9996  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999
   4.6      12.6  0.9989  0.9992  0.9994  0.9995  0.9996  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999
   4.6      12.8  0.9989  0.9992  0.9994  0.9995  0.9996  0.9997  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999
   4.6      13.0  0.9989  0.9992  0.9994  0.9995  0.9996  0.9997  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999
   4.6      13.2  0.9989  0.9992  0.9994  0.9995  0.9996  0.9997  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999
   4.6      13.4  0.9989  0.9992  0.9994  0.9995  0.9996  0.9997  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999
   4.6      13.6  0.9989  0.9992  0.9994  0.9995  0.9996  0.9997  0.9997  0.9997  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999
   4.6      13.8  0.9989  0.9992  0.9994  0.9995  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999
   4.6      14.0  0.9989  0.9992  0.9994  0.9995  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999
   4.6      14.2  0.9989  0.9992  0.9994  0.9995  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999
   4.6      14.4  0.9989  0.9992  0.9994  0.9995  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999
   4.6      14.6  0.9989  0.9992  0.9994  0.9995  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999
   4.6      14.8  0.9989  0.9992  0.9994  0.9995  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999
   4.6      15.0  0.9989  0.9992  0.9994  0.9995  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999
   4.6      15.2  0.9989  0.9992  0.9994  0.9995  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999
   4.6      15.4  0.9988  0.9992  0.9994  0.9995  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999
   4.6      15.6  0.9988  0.9992  0.9994  0.9995  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999
   4.6      15.8  0.9988  0.9992  0.9994  0.9995  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999
   4.6      16.0  0.9988  0.9992  0.9994  0.9995  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999
   4.6      16.2  0.9988  0.9992  0.9994  0.9995  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999
   4.6      16.4  0.9988  0.9992  0.9994  0.9995  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999
   4.6      16.6  0.9988  0.9992  0.9994  0.9995  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999
   4.6      16.8  0.9988  0.9992  0.9994  0.9995  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999
   4.8       3.0  1.0003  0.9999  0.9998  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999  0.9999  0.9999  1.0000
   4.8       3.2  1.0003  0.9999  0.9997  0.9997  0.9997  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999  0.9999  0.9999
   4.8       3.4  1.0002  0.9998  0.9997  0.9997  0.9997  0.9997  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999  0.9999  0.9999
   4.8       3.6  1.0001  0.9998  0.9997  0.9997  0.9997  0.9997  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999  0.9999
   4.8       3.8  1.0000  0.9997  0.9996  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999  0.9999
   4.8       4.0  0.9999  0.9997  0.9996  0.9996  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999
   4.8       4.2  0.9998  0.9997  0.9996  0.9996  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999
   4.8       4.4  0.9998  0.9996  0.9996  0.9996  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999
   4.8       4.6  0.9997  0.9996  0.9995  0.9996  0.9996  0.9997  0.9997  0.9997  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999
   4.8       4.8  0.9996  0.9996  0.9995  0.9996  0.9996  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999
   4.8       5.0  0.9996  0.9995  0.9995  0.9995  0.9996  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999
   4.8       5.2  0.9995  0.9995  0.9995  0.9995  0.9996  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999
   4.8       5.4  0.9995  0.9995  0.9995  0.9995  0.9996  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999
   4.8       5.6  0.9994  0.9994  0.9995  0.9995  0.9996  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999
   4.8       5.8  0.9994  0.9994  0.9995  0.9995  0.9996  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999
   4.8       6.0  0.9994  0.9994  0.9995  0.9995  0.9996  0.9996  0.9997  0.9997  0.9997  0.9998  0.9998  0.9998  0.9999  0.9999
   4.8       6.2  0.9993  0.9994  0.9995  0.9995  0.9996  0.9996  0.9997  0.9997  0.9997  0.9998  0.9998  0.9998  0.9999  0.9999
   4.8       6.4  0.9993  0.9994  0.9994  0.9995  0.9996  0.9996  0.9997  0.9997  0.9997  0.9998  0.9998  0.9998  0.9999  0.9999
   4.8       6.6  0.9993  0.9994  0.9994  0.9995  0.9996  0.9996  0.9997  0.9997  0.9997  0.9998  0.9998  0.9998  0.9999  0.9999
   4.8       6.8  0.9992  0.9994  0.9994  0.9995  0.9996  0.9996  0.9997  0.9997  0.9997  0.9998  0.9998  0.9998  0.9999  0.9999
   4.8       7.0  0.9992  0.9993  0.9994  0.9995  0.9996  0.9996  0.9997  0.9997  0.9997  0.9998  0.9998  0.9998  0.9999  0.9999
   4.8       7.2  0.9992  0.9993  0.9994  0.9995  0.9996  0.9996  0.9997  0.9997  0.9997  0.9998  0.9998  0.9998  0.9999  0.9999
   4.8       7.4  0.9992  0.9993  0.9994  0.9995  0.9996  0.9996  0.9997  0.9997  0.9997  0.9998  0.9998  0.9998  0.9999  0.9999
   4.8       7.6  0.9992  0.9993  0.9994  0.9995  0.9996  0.9996  0.9997  0.9997  0.9997  0.9998  0.9998  0.9998  0.9999  0.9999
   4.8       7.8  0.9991  0.9993  0.9994  0.9995  0.9996  0.9996  0.9997  0.9997  0.9997  0.9998  0.9998  0.9998  0.9999  0.9999
   4.8       8.0  0.9991  0.9993  0.9994  0.9995  0.9996  0.9996  0.9997  0.9997  0.9997  0.9998  0.9998  0.9998  0.9999  0.9999
   4.8       8.2  0.9991  0.9993  0.9994  0.9995  0.9996  0.9996  0.9997  0.9997  0.9997  0.9998  0.9998  0.9998  0.9999  0.9999
   4.8       8.4  0.9991  0.9993  0.9994  0.9995  0.9996  0.9996  0.9997  0.9997  0.9997  0.9998  0.9998  0.9998  0.9999  0.9999
   4.8       8.6  0.9991  0.9993  0.9994  0.9995  0.9996  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999
   4.8       8.8  0.9991  0.9993  0.9994  0.9995  0.9996  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999
   4.8       9.0  0.9991  0.9993  0.9994  0.9995  0.9996  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999
   4.8       9.2  0.9990  0.9993  0.9994  0.9995  0.9996  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999
   4.8       9.4  0.9990  0.9992  0.9994  0.9995  0.9996  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999
   4.8       9.6  0.9990  0.9992  0.9994  0.9995  0.9996  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999
   4.8       9.8  0.9990  0.9992  0.9994  0.9995  0.9996  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999
   4.8      10.0  0.9990  0.9992  0.9994  0.9995  0.9996  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999
   4.8      10.2  0.9990  0.9992  0.9994  0.9995  0.9996  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999
   4.8      10.4  0.9990  0.9992  0.9994  0.9995  0.9996  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999
   4.8      10.6  0.9990  0.9992  0.9994  0.9995  0.9996  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999
   4.8      10.8  0.9990  0.9992  0.9994  0.9995  0.9996  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999
   4.8      11.0  0.9990  0.9992  0.9994  0.9995  0.9996  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999
   4.8      11.2  0.9990  0.9992  0.9994  0.9995  0.9996  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999
   4.8      11.4  0.9989  0.9992  0.9994  0.9995  0.9996  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999
   4.8      11.6  0.9989  0.9992  0.9994  0.9995  0.9996  0.9997  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999
   4.8      11.8  0.9989  0.9992  0.9994  0.9995  0.9996  0.9997  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999
   4.8      12.0  0.9989  0.9992  0.9994  0.9995  0.9996  0.9997  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999
   4.8      12.2  0.9989  0.9992  0.9994  0.9995  0.9996  0.9997  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999
   4.8      12.4  0.9989  0.9992  0.9994  0.9995  0.9996  0.9997  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999
   4.8      12.6  0.9989  0.9992  0.9994  0.9995  0.9996  0.9997  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999
   4.8      12.8  0.9989  0.9992  0.9994  0.9995  0.9996  0.9997  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999
   4.8      13.0  0.9989  0.9992  0.9994  0.9995  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999
   4.8      13.2  0.9989  0.9992  0.9994  0.9995  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999
   4.8      13.4  0.9989  0.9992  0.9994  0.9995  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999
   4.8      13.6  0.9989  0.9992  0.9994  0.9995  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999
   4.8      13.8  0.9989  0.9992  0.9994  0.9995  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999
   4.8      14.0  0.9989  0.9992  0.9994  0.9995  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999
   4.8      14.2  0.9989  0.9992  0.9994  0.9995  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999
   4.8      14.4  0.9989  0.9992  0.9994  0.9995  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999
   4.8      14.6  0.9989  0.9992  0.9994  0.9995  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999
   4.8      14.8  0.9989  0.9992  0.9994  0.9995  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999
   4.8      15.0  0.9989  0.9992  0.9994  0.9995  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999
   4.8      15.2  0.9989  0.9992  0.9994  0.9995  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999
   4.8      15.4  0.9989  0.9992  0.9994  0.9995  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999
